what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1308741690566
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1308741703471
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308741703569
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741704039
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741707428
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741709707
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741720480
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741721976
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741728796
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308741743861
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308741747047
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1308741747055
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1308741747058
started,bundle,org.eclipse.jst.servlet.ui,1.1.405.v201104141500,"org.eclipse.jst.servlet.ui",1308741747208
opened,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1308741752639
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1308741752727
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308741752756
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1308741753544
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1308741756648
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741756674
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741775478
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741776057
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741778942
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308741782442
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308741787141
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1308741787944
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308741797133
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308741797936
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308741798636
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741799355
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741801348
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308741806390
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741806893
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741815964
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741816769
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741842162
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741846507
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741858888
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1308741861686
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1308741861869
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308741861965
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308741862276
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1308741862394
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308741862866
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1308741866081
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1308741869545
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1308741874761
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308741877490
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741879235
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741884680
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741886325
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741897739
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308741903258
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308741905097
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308741905188
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308741913701
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1308741916266
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741920366
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741969928
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741974773
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741989298
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741990204
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741994549
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741996991
opened,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308741999178
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308741999227
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308741999244
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742001847
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742583852
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742587414
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742605201
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1308742614253
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308742617643
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308742617742
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308742617769
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308742621382
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308742622498
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1308742626883
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308742633249
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308742635601
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308742652066
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308742654173
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308742655561
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1308742666759
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308742670008
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308742680702
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308742682521
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308742686628
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308742689622
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308742696342
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308742697793
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308742700910
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308742703706
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308742716819
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308742723670
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1308742727717
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308742729940
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742730276
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742739688
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308742753437
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1308742755638
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308742756601
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742758862
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308742761588
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308742761654
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742761677
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1308742775811
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1308742775825
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1308742775832
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742779513
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742782136
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1308742795267
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1308742795724
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1308742795939
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1308742796389
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1308742799336
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308742800279
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1308742801590
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1308742801599
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1308742801677
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1308742801679
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.2.v201103270854,"org.eclipse.jst.ws.jaxws.ui",1308742801683
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308742812116
started,bundle,org.eclipse.jst.ws.annotations.core,1.0.0.v201004262257,"org.eclipse.jst.ws.annotations.core",1308742812360
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742813055
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742813938
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742816783
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742835740
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742845782
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742846331
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742846680
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742850614
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308742853812
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308742859289
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308742873402
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742874189
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742878151
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1308742880282
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742889748
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742892022
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308742893266
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1308742894415
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308742905439
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1308742909188
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308742909271
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308742909361
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308742909391
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308742910558
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308742910575
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308742911452
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1308742917482
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742953103
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742962464
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742964172
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742968602
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308742970032
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308743041466
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308743044794
