what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308756514868
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308756514889
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308756515698
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1308756543433
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1308756543441
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1308756543605
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1308756543607
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.2.v201103270854,"org.eclipse.jst.ws.jaxws.ui",1308756543610
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308756547272
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308756652331
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308756658306
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308756663710
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308756671616
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308756673626
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308756675358
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1308756679261
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308756690673
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308756691398
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308756696082
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1308756704105
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308756724184
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308756727110
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308756734824
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308756758088
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308756758989
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1308756761199
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308756762610
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308756765608
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308756770148
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308756794962
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308756796826
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1308756799855
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308756800958
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308756802040
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308756803418
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308756804991
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308756816512
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308756819475
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308756821447
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308756835837
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308756837725
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308756845323
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308756850757
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1308756851653
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308756862964
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308756863835
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308756867108
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308756878105
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308756884534
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308756951314
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308756955477
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308757018272
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308757019009
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308757022447
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308757468583
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308757489209
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308757492255
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308757496415
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308757558746
